item_id,title,genres,release_year,release_year_parse_status,item_idx
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,1967,parsed,2090
3452,Romeo Must Die (2000),Action|Romance,2000,parsed,2091
3453,Here on Earth (2000),Drama|Romance,2000,parsed,2092
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,1999,parsed,2093
3457,Waking the Dead (1999),Drama,1999,parsed,2094
3459,Gothic (1986),Drama|Horror,1986,parsed,2095
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,1963,parsed,2096
3462,Modern Times (1936),Comedy,1936,parsed,2097
3466,Heart and Souls (1993),Comedy|Fantasy,1993,parsed,2098
3467,Hud (1963),Drama|Western,1963,parsed,2099
3468,"Hustler, The (1961)",Drama,1961,parsed,2100
3469,Inherit the Wind (1960),Drama,1960,parsed,2101
3470,Dersu Uzala (1974),Adventure|Drama,1974,parsed,2102
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,1977,parsed,2103
3475,"Place in the Sun, A (1951)",Drama|Romance,1951,parsed,2104
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,1990,parsed,2105
3477,Empire Records (1995),Comedy|Drama,1995,parsed,2106
3478,"Bamba, La (1987)",Drama,1987,parsed,2107
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,1985,parsed,2108
3480,Lucas (1986),Drama,1986,parsed,2109
3481,High Fidelity (2000),Comedy,2000,parsed,2110
3483,"Road to El Dorado, The (2000)",Animation|Children's,2000,parsed,2111
3484,"Skulls, The (2000)",Thriller,2000,parsed,2112
3487,"Dorado, El (1967)",Western,1967,parsed,2113
3489,Hook (1991),Adventure|Fantasy,1991,parsed,2114
3491,My Chauffeur (1986),Comedy,1986,parsed,2115
3494,True Grit (1969),Adventure|Western,1969,parsed,2116
3497,Max Dugan Returns (1983),Comedy,1983,parsed,2117
3498,Midnight Express (1978),Drama,1978,parsed,2118
3499,Misery (1990),Horror,1990,parsed,2119
3500,Mr. Saturday Night (1992),Comedy|Drama,1992,parsed,2120
3501,Murphy's Romance (1985),Comedy|Romance,1985,parsed,2121
3502,My Life (1993),Drama,1993,parsed,2122
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,1972,parsed,2123
3504,Network (1976),Comedy|Drama,1976,parsed,2124
3505,No Way Out (1987),Thriller,1987,parsed,2125
3506,North Dallas Forty (1979),Comedy|Drama,1979,parsed,2126
3507,"Odd Couple, The (1968)",Comedy,1968,parsed,2127
3508,"Outlaw Josey Wales, The (1976)",Western,1976,parsed,2128
3509,Black and White (1999),Drama,1999,parsed,2129
3510,Frequency (2000),Drama|Thriller,2000,parsed,2130
3511,Ready to Rumble (2000),Comedy,2000,parsed,2131
3512,Return to Me (2000),Drama|Romance,2000,parsed,2132
3513,Rules of Engagement (2000),Drama|Thriller,2000,parsed,2133
3514,Joe Gould's Secret (2000),Drama,2000,parsed,2134
3515,Me Myself I (2000),Comedy,2000,parsed,2135
3516,"Bell, Book and Candle (1958)",Comedy|Romance,1958,parsed,2136
3519,Force 10 from Navarone (1978),Action|War,1978,parsed,2137
3521,Mystery Train (1989),Comedy|Crime|Drama,1989,parsed,2138
3524,Arthur (1981),Comedy|Romance,1981,parsed,2139
3525,Bachelor Party (1984),Comedy,1984,parsed,2140
3526,Parenthood (1989),Comedy|Drama,1989,parsed,2141
3527,Predator (1987),Action|Sci-Fi|Thriller,1987,parsed,2142
3528,"Prince of Tides, The (1991)",Drama|Romance,1991,parsed,2143
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,1981,parsed,2144
3534,28 Days (2000),Comedy,2000,parsed,2145
3535,American Psycho (2000),Comedy|Horror|Thriller,2000,parsed,2146
3536,Keeping the Faith (2000),Comedy|Romance,2000,parsed,2147
3538,East is East (1999),Comedy,1999,parsed,2148
3543,Diner (1982),Comedy|Drama,1982,parsed,2149
3544,Shakes the Clown (1991),Comedy,1991,parsed,2150
3545,Cabaret (1972),Musical|War,1972,parsed,2151
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,1962,parsed,2152
3547,Prick Up Your Ears (1987),Drama,1987,parsed,2153
3548,Auntie Mame (1958),Comedy|Drama,1958,parsed,2154
3549,Guys and Dolls (1955),Musical,1955,parsed,2155
3550,"Hunger, The (1983)",Horror,1983,parsed,2156
3551,Marathon Man (1976),Thriller,1976,parsed,2157
3552,Caddyshack (1980),Comedy,1980,parsed,2158
3553,Gossip (2000),Drama|Thriller,2000,parsed,2159
3554,Love and Basketball (2000),Drama|Romance,2000,parsed,2160
3555,U-571 (2000),Action|Thriller,2000,parsed,2161
3556,"Virgin Suicides, The (1999)",Comedy|Drama,1999,parsed,2162
3557,Jennifer 8 (1992),Thriller,1992,parsed,2163
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,2000,parsed,2164
3565,Where the Heart Is (2000),Comedy|Drama,2000,parsed,2165
3566,"Big Kahuna, The (2000)",Comedy|Drama,2000,parsed,2166
3571,Time Code (2000),Drama,2000,parsed,2167
3572,Carnosaur (1993),Horror|Sci-Fi,1993,parsed,2168
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,1987,parsed,2169
3578,Gladiator (2000),Action|Drama,2000,parsed,2170
3579,I Dreamed of Africa (2000),Drama,2000,parsed,2171
3584,Breathless (1983),Action|Drama|Romance|Thriller,1983,parsed,2172
3590,"Lords of Flatbush, The (1974)",Comedy,1974,parsed,2173
3591,Mr. Mom (1983),Comedy|Drama,1983,parsed,2174
3593,Battlefield Earth (2000),Action|Sci-Fi,2000,parsed,2175
3594,Center Stage (2000),Drama,2000,parsed,2176
3598,Hamlet (2000),Drama,2000,parsed,2177
3599,Anchors Aweigh (1945),Comedy|Musical,1945,parsed,2178
3600,Blue Hawaii (1961),Comedy|Musical,1961,parsed,2179
3604,Gypsy (1962),Musical,1962,parsed,2180
3606,On the Town (1949),Musical,1949,parsed,2181
3608,Pee-wee's Big Adventure (1985),Comedy,1985,parsed,2182
3613,Things Change (1988),Comedy,1988,parsed,2183
3614,Honeymoon in Vegas (1992),Comedy|Romance,1992,parsed,2184
3615,Dinosaur (2000),Animation|Children's,2000,parsed,2185
3616,Loser (2000),Comedy|Romance,2000,parsed,2186
3617,Road Trip (2000),Comedy,2000,parsed,2187
3618,Small Time Crooks (2000),Comedy,2000,parsed,2188
3619,"Hollywood Knights, The (1980)",Comedy,1980,parsed,2189
3622,"Twelve Chairs, The (1970)",Comedy,1970,parsed,2190
3623,Mission: Impossible 2 (2000),Action|Thriller,2000,parsed,2191
3624,Shanghai Noon (2000),Action,2000,parsed,2192
3627,Carnival of Souls (1962),Horror|Thriller,1962,parsed,2193
3628,Flying Tigers (1942),Action|Drama|War,1942,parsed,2194
3629,"Gold Rush, The (1925)",Comedy,1925,parsed,2195
3633,On Her Majesty's Secret Service (1969),Action,1969,parsed,2196
3634,Seven Days in May (1964),Thriller,1964,parsed,2197
3635,"Spy Who Loved Me, The (1977)",Action,1977,parsed,2198
3638,Moonraker (1979),Action|Romance|Sci-Fi,1979,parsed,2199
3639,"Man with the Golden Gun, The (1974)",Action,1974,parsed,2200
3643,"Fighting Seabees, The (1944)",Action|Drama|War,1944,parsed,2201
3646,Big Momma's House (2000),Comedy,2000,parsed,2202
3649,American Gigolo (1980),Drama,1980,parsed,2203
3653,"Endless Summer, The (1966)",Documentary,1966,parsed,2204
3654,"Guns of Navarone, The (1961)",Action|Drama|War,1961,parsed,2205
3658,Quatermass and the Pit (1967),Sci-Fi,1967,parsed,2206
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,1989,parsed,2207
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,1990,parsed,2208
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,1991,parsed,2209
3668,Romeo and Juliet (1968),Drama|Romance,1968,parsed,2210
3669,Stay Tuned (1992),Comedy,1992,parsed,2211
3671,Blazing Saddles (1974),Comedy|Western,1974,parsed,2212
3672,Benji (1974),Adventure|Children's,1974,parsed,2213
3675,White Christmas (1954),Musical,1954,parsed,2214
3676,Eraserhead (1977),Drama|Horror,1977,parsed,2215
3678,"Man with the Golden Arm, The (1955)",Drama,1955,parsed,2216
3679,"Decline of Western Civilization, The (1981)",Documentary,1981,parsed,2217
3681,For a Few Dollars More (1965),Western,1965,parsed,2218
3682,Magnum Force (1973),Western,1973,parsed,2219
3683,Blood Simple (1984),Drama|Film-Noir,1984,parsed,2220
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,1989,parsed,2221
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,1985,parsed,2222
3686,Flatliners (1990),Thriller,1990,parsed,2223
3688,Porky's (1981),Comedy,1981,parsed,2224
3689,Porky's II: The Next Day (1983),Comedy,1983,parsed,2225
3690,Porky's Revenge (1985),Comedy,1985,parsed,2226
3693,"Toxic Avenger, The (1985)",Comedy|Horror,1985,parsed,2227
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,1989,parsed,2228
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,1986,parsed,2229
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,1990,parsed,2230
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,1987,parsed,2231
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984,parsed,2232
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,1984,parsed,2233
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,1988,parsed,2234
3702,Mad Max (1979),Action|Sci-Fi,1979,parsed,2235
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1981,parsed,2236
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,1985,parsed,2237
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,1990,parsed,2238
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,1987,parsed,2239
3707,Nine 1/2 Weeks (1986),Drama,1986,parsed,2240
3708,Firestarter (1984),Horror|Thriller,1984,parsed,2241
3709,Sleepwalkers (1992),Horror,1992,parsed,2242
3710,Action Jackson (1988),Action|Comedy,1988,parsed,2243
3712,Soapdish (1991),Comedy,1991,parsed,2244
3713,"Long Walk Home, The (1990)",Drama,1990,parsed,2245
3714,Clara's Heart (1988),Drama,1988,parsed,2246
3715,Burglar (1987),Comedy,1987,parsed,2247
3716,Fatal Beauty (1987),Action|Crime,1987,parsed,2248
3717,Gone in 60 Seconds (2000),Action|Crime,2000,parsed,2249
3718,American Pimp (1999),Documentary,1999,parsed,2250
3720,Sunshine (1999),Drama,1999,parsed,2251
3723,Hamlet (1990),Drama,1990,parsed,2252
3724,Coming Home (1978),Drama|War,1978,parsed,2253
3725,American Pop (1981),Animation|Musical,1981,parsed,2254
3726,Assault on Precinct 13 (1976),Action|Thriller,1976,parsed,2255
3727,Near Dark (1987),Comedy|Horror,1987,parsed,2256
3728,One False Move (1991),Thriller,1991,parsed,2257
3729,Shaft (1971),Action|Crime,1971,parsed,2258
3730,"Conversation, The (1974)",Drama|Mystery,1974,parsed,2259
3732,"Fury, The (1978)",Horror,1978,parsed,2260
3733,"Paper Chase, The (1973)",Drama,1973,parsed,2261
3735,Serpico (1973),Crime|Drama,1973,parsed,2262
3738,"Sugarland Express, The (1974)",Drama,1974,parsed,2263
3740,Big Trouble in Little China (1986),Action|Comedy,1986,parsed,2264
3741,Badlands (1973),Crime|Drama,1973,parsed,2265
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,1925,parsed,2266
3743,Boys and Girls (2000),Comedy|Romance,2000,parsed,2267
3744,Shaft (2000),Action|Crime,2000,parsed,2268
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,2000,parsed,2269
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,2000,parsed,2270
3747,Jesus' Son (1999),Drama,1999,parsed,2271
3751,Chicken Run (2000),Animation|Children's|Comedy,2000,parsed,2272
3752,"Me, Myself and Irene (2000)",Comedy,2000,parsed,2273
3753,"Patriot, The (2000)",Action|Drama|War,2000,parsed,2274
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,2000,parsed,2275
3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,2000,parsed,2276
3758,Communion (1989),Drama|Sci-Fi|Thriller,1989,parsed,2277
3760,"Kentucky Fried Movie, The (1977)",Comedy,1977,parsed,2278
3763,F/X (1986),Action|Crime|Thriller,1986,parsed,2279
3764,F/X 2 (1992),Action|Crime|Thriller,1992,parsed,2280
3766,Missing in Action (1984),Action|War,1984,parsed,2281
3767,Missing in Action 2: The Beginning (1985),Action|War,1985,parsed,2282
3768,Braddock: Missing in Action III (1988),Action|War,1988,parsed,2283
3769,Thunderbolt and Lightfoot (1974),Action,1974,parsed,2284
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,1984,parsed,2285
3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,1974,parsed,2286
3773,House Party (1990),Comedy,1990,parsed,2287
3774,House Party 2 (1991),Comedy,1991,parsed,2288
3783,Croupier (1998),Crime|Drama,1998,parsed,2289
3784,"Kid, The (2000)",Comedy,2000,parsed,2290
3785,Scary Movie (2000),Comedy|Horror,2000,parsed,2291
3786,But I'm a Cheerleader (1999),Comedy,1999,parsed,2292
3787,Shower (Xizhao) (1999),Comedy,1999,parsed,2293
3788,Blowup (1966),Drama|Mystery,1966,parsed,2294
3789,"Pawnbroker, The (1965)",Drama,1965,parsed,2295
3791,Footloose (1984),Drama,1984,parsed,2296
3792,Duel in the Sun (1946),Western,1946,parsed,2297
3793,X-Men (2000),Action|Sci-Fi,2000,parsed,2298
3794,Chuck & Buck (2000),Comedy|Drama,2000,parsed,2299
3795,"Five Senses, The (1999)",Drama,1999,parsed,2300
3798,What Lies Beneath (2000),Thriller,2000,parsed,2301
3799,Pokémon the Movie 2000 (2000),Animation|Children's,2000,parsed,2302
3801,Anatomy of a Murder (1959),Drama|Mystery,1959,parsed,2303
3802,Freejack (1992),Action|Sci-Fi,1992,parsed,2304
3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure,1977,parsed,2305
3809,What About Bob? (1991),Comedy,1991,parsed,2306
3810,White Sands (1992),Drama|Thriller,1992,parsed,2307
3811,Breaker Morant (1980),Drama|War,1980,parsed,2308
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,1972,parsed,2309
3813,Interiors (1978),Drama,1978,parsed,2310
3814,Love and Death (1975),Comedy,1975,parsed,2311
3819,Tampopo (1986),Comedy,1986,parsed,2312
3821,Nutty Professor II: The Klumps (2000),Comedy,2000,parsed,2313
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,1999,parsed,2314
3823,Wonderland (1999),Drama,1999,parsed,2315
3824,Autumn in New York (2000),Drama|Romance,2000,parsed,2316
3825,Coyote Ugly (2000),Drama,2000,parsed,2317
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,2000,parsed,2318
3827,Space Cowboys (2000),Action|Sci-Fi,2000,parsed,2319
3831,Saving Grace (2000),Comedy,2000,parsed,2320
3834,Bronco Billy (1980),Adventure|Drama|Romance,1980,parsed,2321
3835,"Crush, The (1993)",Thriller,1993,parsed,2322
3836,Kelly's Heroes (1970),Action|Comedy|War,1970,parsed,2323
3837,Phantasm II (1988),Horror,1988,parsed,2324
3840,Pumpkinhead (1988),Horror,1988,parsed,2325
3841,Air America (1990),Action|Comedy,1990,parsed,2326
3844,Steel Magnolias (1989),Drama,1989,parsed,2327
3846,Easy Money (1983),Comedy,1983,parsed,2328
3852,"Tao of Steve, The (2000)",Comedy,2000,parsed,2329
3858,Cecil B. Demented (2000),Comedy,2000,parsed,2330
3859,"Eyes of Tammy Faye, The (2000)",Documentary,2000,parsed,2331
3861,"Replacements, The (2000)",Comedy,2000,parsed,2332
3863,"Cell, The (2000)",Sci-Fi|Thriller,2000,parsed,2333
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,1999,parsed,2334
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,2000,parsed,2335
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,1988,parsed,2336
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,1991,parsed,2337
3871,Shane (1953),Drama|Western,1953,parsed,2338
3872,"Suddenly, Last Summer (1959)",Drama,1959,parsed,2339
3873,Cat Ballou (1965),Comedy|Western,1965,parsed,2340
3877,Supergirl (1984),Action|Adventure|Fantasy,1984,parsed,2341
3879,"Art of War, The (2000)",Action,2000,parsed,2342
3882,Bring It On (2000),Comedy,2000,parsed,2343
3889,Highlander: Endgame (2000),Action|Adventure|Fantasy,2000,parsed,2344
3893,Nurse Betty (2000),Comedy|Thriller,2000,parsed,2345
3895,"Watcher, The (2000)",Crime|Thriller,2000,parsed,2346
3896,"Way of the Gun, The (2000)",Crime|Thriller,2000,parsed,2347
3897,Almost Famous (2000),Comedy|Drama,2000,parsed,2348
3901,Duets (2000),Comedy|Drama,2000,parsed,2349
3908,Urban Legends: Final Cut (2000),Horror,2000,parsed,2350
3909,Woman on Top (2000),Comedy|Romance,2000,parsed,2351
3911,Best in Show (2000),Comedy,2000,parsed,2352
3914,"Broken Hearts Club, The (2000)",Drama,2000,parsed,2353
3915,Girlfight (2000),Drama,2000,parsed,2354
3916,Remember the Titans (2000),Drama,2000,parsed,2355
3917,Hellraiser (1987),Horror,1987,parsed,2356
3918,Hellbound: Hellraiser II (1988),Horror,1988,parsed,2357
3919,Hellraiser III: Hell on Earth (1992),Horror,1992,parsed,2358
3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,1993,parsed,2359
3923,Return of the Fly (1959),Horror|Sci-Fi,1959,parsed,2360
3925,Stranger Than Paradise (1984),Comedy,1984,parsed,2361
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,1961,parsed,2362
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,1966,parsed,2363
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,1948,parsed,2364
3929,"Bank Dick, The (1940)",Comedy,1940,parsed,2365
3930,"Creature From the Black Lagoon, The (1954)",Horror,1954,parsed,2366
3932,"Invisible Man, The (1933)",Horror|Sci-Fi,1933,parsed,2367
3936,"Phantom of the Opera, The (1943)",Drama|Thriller,1943,parsed,2368
3937,Runaway (1984),Sci-Fi|Thriller,1984,parsed,2369
3943,Bamboozled (2000),Comedy,2000,parsed,2370
3946,Get Carter (2000),Action|Drama|Thriller,2000,parsed,2371
3948,Meet the Parents (2000),Comedy,2000,parsed,2372
3949,Requiem for a Dream (2000),Drama,2000,parsed,2373
3952,"Contender, The (2000)",Drama|Thriller,2000,parsed,2374
